Receiver,Sender,USD,Migrants From,Migrants To,Migrants
Saint Vincent and the Grenadines,Ireland,10361.03565,Saint Vincent and the Grenadines,Ireland,1
Saint Vincent and the Grenadines,Italy,24788.9496,Saint Vincent and the Grenadines,Italy,14
Saint Vincent and the Grenadines,Jamaica,197044.7401,Saint Vincent and the Grenadines,Jamaica,226
Saint Vincent and the Grenadines,Luxembourg,0,Saint Vincent and the Grenadines,Luxembourg,1
Saint Vincent and the Grenadines,Netherlands,46254.38786,Saint Vincent and the Grenadines,Netherlands,66
Saint Vincent and the Grenadines,Norway,3018.055639,Saint Vincent and the Grenadines,Norway,4
Saint Vincent and the Grenadines,Peru,16565.48614,Saint Vincent and the Grenadines,Peru,40
Saint Vincent and the Grenadines,Romania,0,Saint Vincent and the Grenadines,Romania,
Saint Vincent and the Grenadines,Saint Kitts and Nevis,80534.51135,Saint Vincent and the Grenadines,Saint Kitts and Nevis,173
Saint Vincent and the Grenadines,Saint Lucia,241933.6306,Saint Vincent and the Grenadines,Saint Lucia,314
Saint Vincent and the Grenadines,Sint Maarten (Dutch part),45646.6452,Saint Vincent and the Grenadines,Sint Maarten (Dutch part),73
Saint Vincent and the Grenadines,Sweden,10827.88869,Saint Vincent and the Grenadines,Sweden,18
Saint Vincent and the Grenadines,Switzerland,12118.52811,Saint Vincent and the Grenadines,Switzerland,14
Saint Vincent and the Grenadines,Trinidad and Tobago,3679989.343,Saint Vincent and the Grenadines,Trinidad and Tobago,7141
Saint Vincent and the Grenadines,United States Virgin Islands,423824.3037,Saint Vincent and the Grenadines,United States Virgin Islands,517
Saint Vincent and the Grenadines,United States of America,19699023.03,Saint Vincent and the Grenadines,United States of America,15175
Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),60343.25249,Saint Vincent and the Grenadines,Venezuela (Bolivarian Republic of),113
Samoa,American Samoa,32705649.03,Samoa,American Samoa,15880
Samoa,Australia,26631781.6,Samoa,Australia,32754
Samoa,Austria,5517.437203,Samoa,Austria,6
Samoa,Belgium,0,Samoa,Belgium,6
Samoa,Bulgaria,6641.642256,Samoa,Bulgaria,5
Samoa,Canada,143361.1894,Samoa,Canada,171
Samoa,Denmark,26361.98979,Samoa,Denmark,22
Samoa,Fiji,0,Samoa,Fiji,302
Samoa,Finland,3981.770912,Samoa,Finland,2
Samoa,France,22422.8969,Samoa,France,18
Samoa,Greece,2369.632849,Samoa,Greece,455
Samoa,Guinea,0,Samoa,Guinea,25
Samoa,Hungary,0,Samoa,Hungary,1
Samoa,Ireland,42950.95166,Samoa,Ireland,13
Samoa,Italy,62952.6892,Samoa,Italy,63
Samoa,Lithuania,0,Samoa,Lithuania,
Samoa,Netherlands,33165.94933,Samoa,Netherlands,25
Samoa,New Zealand,64929335.45,Samoa,New Zealand,57947
Samoa,Norway,4419.852799,Samoa,Norway,3
Samoa,Slovakia,1212.468635,Samoa,Slovakia,
Samoa,Sweden,35865.35689,Samoa,Sweden,27
Samoa,Switzerland,22224.4956,Samoa,Switzerland,15
Samoa,Tonga,293806.6863,Samoa,Tonga,217
Samoa,Tuvalu,4634.174863,Samoa,Tuvalu,2
Samoa,United States of America,17793988.56,Samoa,United States of America,27186
San Marino,Argentina,0,San Marino,Argentina,16
San Marino,Austria,0,San Marino,Austria,1
San Marino,Belgium,0,San Marino,Belgium,14
San Marino,Brazil,0,San Marino,Brazil,43
San Marino,Bulgaria,0,San Marino,Bulgaria,4
San Marino,Denmark,0,San Marino,Denmark,
San Marino,Finland,0,San Marino,Finland,
San Marino,France,0,San Marino,France,251
San Marino,Greece,0,San Marino,Greece,
San Marino,Hungary,0,San Marino,Hungary,3
San Marino,Iceland,0,San Marino,Iceland,2
San Marino,Italy,0,San Marino,Italy,1932
San Marino,Luxembourg,0,San Marino,Luxembourg,3
San Marino,Netherlands,0,San Marino,Netherlands,4
San Marino,Norway,0,San Marino,Norway,4
San Marino,Romania,0,San Marino,Romania,8
San Marino,Russian Federation,0,San Marino,Russian Federation,44
San Marino,Slovakia,0,San Marino,Slovakia,
San Marino,Slovenia,0,San Marino,Slovenia,
San Marino,Spain,0,San Marino,Spain,48
San Marino,Sweden,0,San Marino,Sweden,4
San Marino,Switzerland,0,San Marino,Switzerland,26
Sao Tome and Principe,Angola,3000520.79,Sao Tome and Principe,Angola,6852
Sao Tome and Principe,Austria,1416.217499,Sao Tome and Principe,Austria,1
Sao Tome and Principe,Belgium,0,Sao Tome and Principe,Belgium,132
Sao Tome and Principe,Brazil,28347.04459,Sao Tome and Principe,Brazil,73
Sao Tome and Principe,Cabo Verde,686028.5277,Sao Tome and Principe,Cabo Verde,1809
Sao Tome and Principe,Central African Republic,0,Sao Tome and Principe,Central African Republic,77
Sao Tome and Principe,Denmark,0,Sao Tome and Principe,Denmark,2
Sao Tome and Principe,Equatorial Guinea,696277.9053,Sao Tome and Principe,Equatorial Guinea,1794
Sao Tome and Principe,France,154794.9381,Sao Tome and Principe,France,254
Sao Tome and Principe,Gabon,3071478.787,Sao Tome and Principe,Gabon,6539
Sao Tome and Principe,Greece,3974.857742,Sao Tome and Principe,Greece,4
Sao Tome and Principe,Guinea,0,Sao Tome and Principe,Guinea,30
Sao Tome and Principe,Italy,51168.59475,Sao Tome and Principe,Italy,81
Sao Tome and Principe,Luxembourg,0,Sao Tome and Principe,Luxembourg,166
Sao Tome and Principe,Netherlands,112174.2816,Sao Tome and Principe,Netherlands,171
Sao Tome and Principe,Norway,2329.265101,Sao Tome and Principe,Norway,5
Sao Tome and Principe,Portugal,10883927.75,Sao Tome and Principe,Portugal,20552
Sao Tome and Principe,Romania,0,Sao Tome and Principe,Romania,3
Sao Tome and Principe,Slovakia,587.6119567,Sao Tome and Principe,Slovakia,1
Sao Tome and Principe,Slovenia,0,Sao Tome and Principe,Slovenia,
Sao Tome and Principe,Spain,0,Sao Tome and Principe,Spain,252
Sao Tome and Principe,Sweden,7789.815125,Sao Tome and Principe,Sweden,12
Sao Tome and Principe,Switzerland,44602.76501,Sao Tome and Principe,Switzerland,77
Sao Tome and Principe,Togo,0,Sao Tome and Principe,Togo,40
Saudi Arabia,Algeria,7713504.693,Saudi Arabia,Algeria,3852
Saudi Arabia,Argentina,81266.9319,Saudi Arabia,Argentina,80
Saudi Arabia,Australia,13578431.47,Saudi Arabia,Australia,15444
Saudi Arabia,Austria,455290.6426,Saudi Arabia,Austria,828
Saudi Arabia,Bahrain,654051.9339,Saudi Arabia,Bahrain,690
Saudi Arabia,Belgium,0,Saudi Arabia,Belgium,1025
Saudi Arabia,Bolivia (Plurinational State of),10770.31628,Saudi Arabia,Bolivia (Plurinational State of),14
Saudi Arabia,Brazil,325067.7276,Saudi Arabia,Brazil,416
Saudi Arabia,Bulgaria,34269.18815,Saudi Arabia,Bulgaria,139
Saudi Arabia,Canada,15511213.68,Saudi Arabia,Canada,21622
Saudi Arabia,Costa Rica,1958.239323,Saudi Arabia,Costa Rica,16
Saudi Arabia,Cyprus,268278.7872,Saudi Arabia,Cyprus,229
Saudi Arabia,Denmark,254571.112,Saudi Arabia,Denmark,448
Saudi Arabia,Dominican Republic,31331.82917,Saudi Arabia,Dominican Republic,17
Saudi Arabia,Ecuador,128264.6757,Saudi Arabia,Ecuador,91
Saudi Arabia,Egypt,14299063.54,Saudi Arabia,Egypt,8238
Saudi Arabia,Estonia,979.1196615,Saudi Arabia,Estonia,18
Saudi Arabia,Finland,281986.4625,Saudi Arabia,Finland,484
Saudi Arabia,France,2248058.743,Saudi Arabia,France,2845
Saudi Arabia,Germany,1324748.902,Saudi Arabia,Germany,5347
Saudi Arabia,Greece,37206.54714,Saudi Arabia,Greece,432
Saudi Arabia,Guatemala,30352.70951,Saudi Arabia,Guatemala,32
Saudi Arabia,Guinea,423958.8134,Saudi Arabia,Guinea,28
Saudi Arabia,Hungary,343671.0012,Saudi Arabia,Hungary,451
Saudi Arabia,Iceland,8812.076953,Saudi Arabia,Iceland,18
Saudi Arabia,India,4464785.656,Saudi Arabia,India,14448
Saudi Arabia,Indonesia,1937677.81,Saudi Arabia,Indonesia,2378
Saudi Arabia,Iraq,528724.6172,Saudi Arabia,Iraq,680
Saudi Arabia,Ireland,1828425.913,Saudi Arabia,Ireland,490
Saudi Arabia,Italy,921351.6014,Saudi Arabia,Italy,1237
Saudi Arabia,Jordan,4293439.716,Saudi Arabia,Jordan,5064
Saudi Arabia,Kuwait,1880264.667,Saudi Arabia,Kuwait,2252
Saudi Arabia,Latvia,0,Saudi Arabia,Latvia,13
Saudi Arabia,Lebanon,1589111.211,Saudi Arabia,Lebanon,1116
Saudi Arabia,Libya,34046927.99,Saudi Arabia,Libya,37866
Saudi Arabia,Lithuania,0,Saudi Arabia,Lithuania,14
Saudi Arabia,Luxembourg,0,Saudi Arabia,Luxembourg,59
Saudi Arabia,Mali,0,Saudi Arabia,Mali,1698
Saudi Arabia,Malta,27415.35052,Saudi Arabia,Malta,77
Saudi Arabia,Mauritania,647198.0962,Saudi Arabia,Mauritania,332
Saudi Arabia,Mexico,119452.5987,Saudi Arabia,Mexico,119
Saudi Arabia,Netherlands,1678211.1,Saudi Arabia,Netherlands,3340
Saudi Arabia,New Zealand,1838786.724,Saudi Arabia,New Zealand,1973
Saudi Arabia,Norway,545707.8775,Saudi Arabia,Norway,964
Saudi Arabia,Oman,983036.1401,Saudi Arabia,Oman,2137
Saudi Arabia,Panama,42102.14544,Saudi Arabia,Panama,59
Saudi Arabia,Peru,39164.78646,Saudi Arabia,Peru,58
Saudi Arabia,Philippines,722590.3102,Saudi Arabia,Philippines,779
Saudi Arabia,Poland,184074.4964,Saudi Arabia,Poland,227
Saudi Arabia,Qatar,1556299.483,Saudi Arabia,Qatar,911
Saudi Arabia,Romania,16645.03425,Saudi Arabia,Romania,297
Saudi Arabia,Russian Federation,207573.3682,Saudi Arabia,Russian Federation,217
Saudi Arabia,Senegal,1073115.149,Saudi Arabia,Senegal,1476
Saudi Arabia,Slovakia,26436.23086,Saudi Arabia,Slovakia,48
Saudi Arabia,Slovenia,24477.99154,Saudi Arabia,Slovenia,26
Saudi Arabia,South Africa,424937.9331,Saudi Arabia,South Africa,744
Saudi Arabia,Spain,679509.0451,Saudi Arabia,Spain,1140
Saudi Arabia,Sri Lanka,0,Saudi Arabia,Sri Lanka,1416
Saudi Arabia,State of Palestine,21407472.28,Saudi Arabia,State of Palestine,24951
Saudi Arabia,Sweden,2477172.744,Saudi Arabia,Sweden,6316
Saudi Arabia,Switzerland,973957.0737,Saudi Arabia,Switzerland,1336
Saudi Arabia,Thailand,1958.239323,Saudi Arabia,Thailand,1
Saudi Arabia,Turkey,6483730.398,Saudi Arabia,Turkey,6049
Saudi Arabia,United Arab Emirates,7285887.764,Saudi Arabia,United Arab Emirates,6579
Saudi Arabia,United States of America,87551202.88,Saudi Arabia,United States of America,77946
Saudi Arabia,Venezuela (Bolivarian Republic of),1283625.876,Saudi Arabia,Venezuela (Bolivarian Republic of),1524
Senegal,Australia,2049238.242,Senegal,Australia,483
Senegal,Austria,1963646.502,Senegal,Austria,383
Senegal,Belgium,14448819.41,Senegal,Belgium,6767
Senegal,Bolivia (Plurinational State of),19278.38402,Senegal,Bolivia (Plurinational State of),8
Senegal,Brazil,725410.9659,Senegal,Brazil,6267
Senegal,Bulgaria,41634.25429,Senegal,Bulgaria,14
Senegal,Burkina Faso,7534599.361,Senegal,Burkina Faso,4191
Senegal,Cabo Verde,4606373.333,Senegal,Cabo Verde,1562
Senegal,Cameroon,18467042.2,Senegal,Cameroon,3673
Senegal,Canada,16443045.39,Senegal,Canada,8085
Senegal,Congo,29910693.13,Senegal,Congo,13178
Senegal,Costa Rica,19643.20027,Senegal,Costa Rica,1
Senegal,Cyprus,54639.1676,Senegal,Cyprus,6
Senegal,Côte d'Ivoire,0,Senegal,Côte d'Ivoire,30368
Senegal,Denmark,924112.5437,Senegal,Denmark,192
Senegal,Egypt,1644922.744,Senegal,Egypt,425
Senegal,Estonia,9627.054613,Senegal,Estonia,3
Senegal,Finland,832467.0809,Senegal,Finland,216
Senegal,France,646893542.6,Senegal,France,134848
Senegal,Gabon,116218060.6,Senegal,Gabon,30652
Senegal,Gambia,264093737.4,Senegal,Gambia,132678
Senegal,Germany,17792211.83,Senegal,Germany,6583
Senegal,Ghana,336144.9167,Senegal,Ghana,85
Senegal,Greece,843604.9122,Senegal,Greece,651
Senegal,Guinea,11270439.34,Senegal,Guinea,2053
Senegal,Guinea-Bissau,19457827.58,Senegal,Guinea-Bissau,9093
Senegal,Hungary,119762.609,Senegal,Hungary,51
Senegal,Iceland,135450.5926,Senegal,Iceland,29
Senegal,Ireland,287397.3465,Senegal,Ireland,23
Senegal,Italy,424780475.8,Senegal,Italy,113444
Senegal,Liberia,938547.8675,Senegal,Liberia,302
Senegal,Libya,4337823.646,Senegal,Libya,1195
Senegal,Liechtenstein,0,Senegal,Liechtenstein,2
Senegal,Luxembourg,234541.5775,Senegal,Luxembourg,703
Senegal,Mali,32272414.1,Senegal,Mali,24257
Senegal,Mauritania,130360844.1,Senegal,Mauritania,19294
Senegal,Mexico,150702.6192,Senegal,Mexico,36
Senegal,Morocco,0,Senegal,Morocco,1947
Senegal,Namibia,0,Senegal,Namibia,30
Senegal,Netherlands,5859926.842,Senegal,Netherlands,1174
Senegal,Nicaragua,294926.1368,Senegal,Nicaragua,195
Senegal,Niger,3111889.158,Senegal,Niger,1468
Senegal,Norway,1548779.788,Senegal,Norway,310
Senegal,Poland,444452.1299,Senegal,Poland,113
Senegal,Portugal,10481646.82,Senegal,Portugal,2383
Senegal,Romania,17722.92717,Senegal,Romania,171
Senegal,Russian Federation,312647.5814,Senegal,Russian Federation,71
Senegal,Sierra Leone,1735527.062,Senegal,Sierra Leone,306
Senegal,Slovakia,48747.97122,Senegal,Slovakia,19
Senegal,Slovenia,55265.18376,Senegal,Slovenia,3
Senegal,South Africa,10032148.97,Senegal,South Africa,3325
Senegal,Spain,302205577.2,Senegal,Spain,59549
Senegal,Sweden,4240890.74,Senegal,Sweden,989
Senegal,Switzerland,15548541.85,Senegal,Switzerland,3008
Senegal,Togo,0,Senegal,Togo,1016
Senegal,Tunisia,0,Senegal,Tunisia,433
Senegal,Turkey,449923.7553,Senegal,Turkey,88
Senegal,Uganda,0,Senegal,Uganda,
Senegal,United States of America,84922002.31,Senegal,United States of America,61497
Senegal,Venezuela (Bolivarian Republic of),48360.35644,Senegal,Venezuela (Bolivarian Republic of),12
Senegal,Zambia,268071.6552,Senegal,Zambia,175
Serbia,Australia,127132471.4,Serbia,Australia,35652
Serbia,Austria,378757581.3,Serbia,Austria,177609
Serbia,Belarus,0,Serbia,Belarus,33
Serbia,Belgium,65467385.01,Serbia,Belgium,769
Serbia,Bolivia (Plurinational State of),40789.09752,Serbia,Bolivia (Plurinational State of),22
Serbia,Bosnia and Herzegovina,14408148.86,Serbia,Bosnia and Herzegovina,9550
Serbia,Brazil,1065891.522,Serbia,Brazil,550
Serbia,Bulgaria,6096680.355,Serbia,Bulgaria,3245
Serbia,Canada,61809652.31,Serbia,Canada,35885
Serbia,Croatia,302747974.2,Serbia,Croatia,48170
Serbia,Cyprus,7958842.925,Serbia,Cyprus,2518
Serbia,Denmark,10116265.39,Serbia,Denmark,3674
Serbia,Dominican Republic,604009.7139,Serbia,Dominican Republic,75
Serbia,Estonia,31679.18624,Serbia,Estonia,52
Serbia,Finland,299210.8847,Serbia,Finland,252
Serbia,France,208678884.8,Serbia,France,96899
Serbia,Germany,616964325.8,Serbia,Germany,199691
Serbia,Greece,21879468.93,Serbia,Greece,4467
Serbia,Guinea,0,Serbia,Guinea,
Serbia,Hungary,69715001.36,Serbia,Hungary,48194
Serbia,Iceland,1075855.403,Serbia,Iceland,752
Serbia,Italy,171634960,Serbia,Italy,86911
Serbia,Jordan,122367.2926,Serbia,Jordan,57
Serbia,Latvia,28661.40271,Serbia,Latvia,22
Serbia,Liechtenstein,1054043.787,Serbia,Liechtenstein,428
Serbia,Lithuania,0,Serbia,Lithuania,13
Serbia,Luxembourg,19331430.19,Serbia,Luxembourg,3682
Serbia,Malta,1801119.37,Serbia,Malta,1663
Serbia,Mexico,164245.398,Serbia,Mexico,65
Serbia,Montenegro,29394542.86,Serbia,Montenegro,8831
Serbia,Netherlands,151927133.1,Serbia,Netherlands,320
Serbia,New Zealand,2909300.682,Serbia,New Zealand,1226
Serbia,Norway,10699874.61,Serbia,Norway,6778
Serbia,Panama,55836.38222,Serbia,Panama,31
Serbia,Poland,2898926.262,Serbia,Poland,1363
Serbia,Portugal,143234.5752,Serbia,Portugal,200
Serbia,Romania,5307103.539,Serbia,Romania,2926
Serbia,Slovakia,4242496.565,Serbia,Slovakia,2463
Serbia,Slovenia,108175701,Serbia,Slovenia,47393
Serbia,South Africa,6811779.286,Serbia,South Africa,4670
Serbia,Spain,10520072.33,Serbia,Spain,5264
Serbia,Sweden,23215409.03,Serbia,Sweden,23696
Serbia,Switzerland,383332326.9,Serbia,Switzerland,66207
Serbia,United States of America,334078144.1,Serbia,United States of America,39837
Serbia,Venezuela (Bolivarian Republic of),1675455.265,Serbia,Venezuela (Bolivarian Republic of),781
Seychelles,Australia,7944435.376,Seychelles,Australia,3231
Seychelles,Austria,107966.8891,Seychelles,Austria,32
Seychelles,Belgium,0,Seychelles,Belgium,83
Seychelles,Botswana,571745.5214,Seychelles,Botswana,9
Seychelles,Brazil,68514.95918,Seychelles,Brazil,37
Seychelles,Bulgaria,0,Seychelles,Bulgaria,1
Seychelles,Canada,2537437.835,Seychelles,Canada,1112
Seychelles,Cyprus,26362.28217,Seychelles,Cyprus,6
Seychelles,Denmark,47808.39802,Seychelles,Denmark,20
Seychelles,Egypt,68514.95918,Seychelles,Egypt,19
Seychelles,Finland,19803.4908,Seychelles,Finland,6
Seychelles,France,1521294.828,Seychelles,France,681
Seychelles,Greece,73240.12877,Seychelles,Greece,23
Seychelles,Guinea,0,Seychelles,Guinea,1
Seychelles,Hungary,0,Seychelles,Hungary,8
Seychelles,Ireland,76350.83141,Seychelles,Ireland,11
Seychelles,Italy,2642832.118,Seychelles,Italy,940
Seychelles,Liechtenstein,0,Seychelles,Liechtenstein,
Seychelles,Luxembourg,7889.25165,Seychelles,Luxembourg,9
Seychelles,Mauritius,396914.2463,Seychelles,Mauritius,124
Seychelles,Mozambique,0,Seychelles,Mozambique,16940
Seychelles,Namibia,0,Seychelles,Namibia,57
Seychelles,Netherlands,218592.1652,Seychelles,Netherlands,89
Seychelles,Norway,30858.05045,Seychelles,Norway,13
Seychelles,Slovakia,14297.05907,Seychelles,Slovakia,6
Seychelles,South Africa,1542767.874,Seychelles,South Africa,804
Seychelles,Spain,0,Seychelles,Spain,52
Seychelles,Sri Lanka,0,Seychelles,Sri Lanka,24
Seychelles,Sweden,163209.1088,Seychelles,Sweden,70
Seychelles,Switzerland,600385.8757,Seychelles,Switzerland,235
Seychelles,United Republic of Tanzania,139392.5032,Seychelles,United Republic of Tanzania,332
Sierra Leone,Australia,1166117.563,Sierra Leone,Australia,4447
Sierra Leone,Austria,85248.89802,Sierra Leone,Austria,236
Sierra Leone,Belgium,385246.2496,Sierra Leone,Belgium,2407
Sierra Leone,Bolivia (Plurinational State of),281.6677176,Sierra Leone,Bolivia (Plurinational State of),2
Sierra Leone,Brazil,1096.405614,Sierra Leone,Brazil,7
Sierra Leone,Bulgaria,202.8301549,Sierra Leone,Bulgaria,1
Sierra Leone,Cabo Verde,1895.698951,Sierra Leone,Cabo Verde,14
Sierra Leone,Canada,1016532.74,Sierra Leone,Canada,3272
Sierra Leone,Cyprus,1280.841052,Sierra Leone,Cyprus,1
Sierra Leone,Côte d'Ivoire,0,Sierra Leone,Côte d'Ivoire,853
Sierra Leone,Denmark,113320.8083,Sierra Leone,Denmark,341
Sierra Leone,Egypt,15881.40514,Sierra Leone,Egypt,61
Sierra Leone,Estonia,0,Sierra Leone,Estonia,8
Sierra Leone,Finland,38424.50564,Sierra Leone,Finland,145
Sierra Leone,France,385982.8251,Sierra Leone,France,1486
Sierra Leone,Gambia,196552.4804,Sierra Leone,Gambia,2608
Sierra Leone,Germany,1463672.693,Sierra Leone,Germany,3611
Sierra Leone,Ghana,235322.2388,Sierra Leone,Ghana,2740
Sierra Leone,Greece,48690.36674,Sierra Leone,Greece,176
Sierra Leone,Guinea,21236091.24,Sierra Leone,Guinea,8342
Sierra Leone,Guinea-Bissau,75369.41474,Sierra Leone,Guinea-Bissau,585
Sierra Leone,Hungary,7429.475869,Sierra Leone,Hungary,30
Sierra Leone,Iceland,5704.137623,Sierra Leone,Iceland,19
Sierra Leone,Ireland,144920.2875,Sierra Leone,Ireland,223
Sierra Leone,Italy,380078.2298,Sierra Leone,Italy,2451
Sierra Leone,Latvia,0,Sierra Leone,Latvia,
Sierra Leone,Liberia,1234781.888,Sierra Leone,Liberia,16853
Sierra Leone,Libya,44122.11253,Sierra Leone,Libya,251
Sierra Leone,Luxembourg,1241.945464,Sierra Leone,Luxembourg,20
Sierra Leone,Mali,139953.2688,Sierra Leone,Mali,2471
Sierra Leone,Namibia,0,Sierra Leone,Namibia,170
Sierra Leone,Netherlands,1459725.192,Sierra Leone,Netherlands,3768
Sierra Leone,Nigeria,481610.7152,Sierra Leone,Nigeria,4363
Sierra Leone,Norway,186228.6585,Sierra Leone,Norway,518
Sierra Leone,Portugal,13769.11343,Sierra Leone,Portugal,58
Sierra Leone,Romania,1764.201837,Sierra Leone,Romania,46
Sierra Leone,Senegal,1235963.841,Sierra Leone,Senegal,15453
Sierra Leone,Slovakia,500.0395358,Sierra Leone,Slovakia,1
Sierra Leone,Slovenia,2859.523696,Sierra Leone,Slovenia,4
Sierra Leone,South Africa,72620.57554,Sierra Leone,South Africa,595
Sierra Leone,Spain,277898.2598,Sierra Leone,Spain,1382
Sierra Leone,Sweden,256754.7667,Sierra Leone,Sweden,941
Sierra Leone,Switzerland,126079.5879,Sierra Leone,Switzerland,357
Sierra Leone,Togo,0,Sierra Leone,Togo,105
Sierra Leone,United States of America,12142986.81,Sierra Leone,United States of America,44384
Singapore,Argentina,0,Singapore,Argentina,2
Singapore,Australia,0,Singapore,Australia,65909
Singapore,Austria,0,Singapore,Austria,347
Singapore,Bangladesh,0,Singapore,Bangladesh,9396
Singapore,Belgium,0,Singapore,Belgium,696
Singapore,Bhutan,0,Singapore,Bhutan,17
Singapore,Bolivia (Plurinational State of),0,Singapore,Bolivia (Plurinational State of),1
Singapore,Brazil,0,Singapore,Brazil,145
Singapore,Brunei Darussalam,0,Singapore,Brunei Darussalam,1678
Singapore,Bulgaria,0,Singapore,Bulgaria,33
Singapore,Cambodia,0,Singapore,Cambodia,130
Singapore,Canada,0,Singapore,Canada,12721
Singapore,Costa Rica,0,Singapore,Costa Rica,9
Singapore,Cyprus,0,Singapore,Cyprus,31
Singapore,Denmark,0,Singapore,Denmark,921
Singapore,Egypt,0,Singapore,Egypt,143
Singapore,Estonia,0,Singapore,Estonia,18
Singapore,Finland,0,Singapore,Finland,266
Singapore,France,0,Singapore,France,2608
Singapore,Germany,0,Singapore,Germany,3163
Singapore,Greece,0,Singapore,Greece,83
Singapore,Hungary,0,Singapore,Hungary,102
Singapore,Iceland,0,Singapore,Iceland,21
Singapore,India,0,Singapore,India,7668
Singapore,Indonesia,0,Singapore,Indonesia,23681
Singapore,Ireland,0,Singapore,Ireland,246
Singapore,Italy,0,Singapore,Italy,641
Singapore,Japan,0,Singapore,Japan,3033
Singapore,Latvia,0,Singapore,Latvia,1
Singapore,Libya,0,Singapore,Libya,714
Singapore,Liechtenstein,0,Singapore,Liechtenstein,8
Singapore,Lithuania,0,Singapore,Lithuania,5
Singapore,Luxembourg,0,Singapore,Luxembourg,149
Singapore,Malaysia,0,Singapore,Malaysia,92227
Singapore,Maldives,0,Singapore,Maldives,82
Singapore,Mali,0,Singapore,Mali,955
Singapore,Malta,0,Singapore,Malta,89
Singapore,Mexico,0,Singapore,Mexico,52
Singapore,Netherlands,0,Singapore,Netherlands,4280
Singapore,New Zealand,0,Singapore,New Zealand,7264
Singapore,Norway,0,Singapore,Norway,866
Singapore,Panama,0,Singapore,Panama,55
Singapore,Papua New Guinea,0,Singapore,Papua New Guinea,50
Singapore,Philippines,0,Singapore,Philippines,871
Singapore,Portugal,0,Singapore,Portugal,30
Singapore,Romania,0,Singapore,Romania,71
Singapore,Russian Federation,0,Singapore,Russian Federation,48
Singapore,Slovakia,0,Singapore,Slovakia,20
Singapore,Slovenia,0,Singapore,Slovenia,7
Singapore,South Africa,0,Singapore,South Africa,1096
Singapore,Spain,0,Singapore,Spain,678
Singapore,Sri Lanka,0,Singapore,Sri Lanka,612
Singapore,Sweden,0,Singapore,Sweden,921
Singapore,Switzerland,0,Singapore,Switzerland,2352
Singapore,Thailand,0,Singapore,Thailand,757
Singapore,Timor-Leste,0,Singapore,Timor-Leste,79
Singapore,Turkey,0,Singapore,Turkey,269
Singapore,United States of America,0,Singapore,United States of America,33505
Singapore,Venezuela (Bolivarian Republic of),0,Singapore,Venezuela (Bolivarian Republic of),16
Singapore,Viet Nam,0,Singapore,Viet Nam,1845
Sint Maarten (Dutch part),Antigua and Barbuda,79220.43996,Sint Maarten (Dutch part),Antigua and Barbuda,22
Sint Maarten (Dutch part),Aruba,1163762.498,Sint Maarten (Dutch part),Aruba,784
Sint Maarten (Dutch part),Bolivia (Plurinational State of),0,Sint Maarten (Dutch part),Bolivia (Plurinational State of),53
Sint Maarten (Dutch part),Canada,330611.4418,Sint Maarten (Dutch part),Canada,111
Sint Maarten (Dutch part),Curaçao,1437704.281,Sint Maarten (Dutch part),Curaçao,581
Sint Maarten (Dutch part),Netherlands,52142420.8,Sint Maarten (Dutch part),Netherlands,135
Sint Maarten (Dutch part),Saint Lucia,0,Sint Maarten (Dutch part),Saint Lucia,51
Sint Maarten (Dutch part),Saint Vincent and the Grenadines,0,Sint Maarten (Dutch part),Saint Vincent and the Grenadines,117
Sint Maarten (Dutch part),United States Virgin Islands,527664.8546,Sint Maarten (Dutch part),United States Virgin Islands,97
Sint Maarten (Dutch part),Venezuela (Bolivarian Republic of),390234.0191,Sint Maarten (Dutch part),Venezuela (Bolivarian Republic of),240
Slovakia,Australia,21094216.55,Slovakia,Australia,7366
Slovakia,Austria,109129700.4,Slovakia,Austria,42800
Slovakia,Belarus,0,Slovakia,Belarus,25
Slovakia,Belgium,23296893.42,Slovakia,Belgium,1752
Slovakia,Bolivia (Plurinational State of),44764.92713,Slovakia,Bolivia (Plurinational State of),21
Slovakia,Bosnia and Herzegovina,6855920.763,Slovakia,Bosnia and Herzegovina,3165
Slovakia,Brazil,740343.0256,Slovakia,Brazil,268
Slovakia,Bulgaria,1050254.06,Slovakia,Bulgaria,394
Slovakia,Canada,62020981.43,Slovakia,Canada,15511
Slovakia,Costa Rica,75756.03053,Slovakia,Costa Rica,26
Slovakia,Croatia,0,Slovakia,Croatia,603
Slovakia,Cyprus,555414.9621,Slovakia,Cyprus,135
Slovakia,Denmark,4782534.075,Slovakia,Denmark,2896
Slovakia,Ecuador,254815.739,Slovakia,Ecuador,51
Slovakia,Egypt,130851.3255,Slovakia,Egypt,61
Slovakia,Estonia,48208.38306,Slovakia,Estonia,177
Slovakia,Finland,548897.2304,Slovakia,Finland,334
Slovakia,France,15043846.91,Slovakia,France,5560
Slovakia,Germany,241859724,Slovakia,Germany,60815
Slovakia,Greece,1015819.5,Slovakia,Greece,876
Slovakia,Hungary,82729028.79,Slovakia,Hungary,20980
Slovakia,Iceland,683582.6038,Slovakia,Iceland,517
Slovakia,Ireland,39068212.38,Slovakia,Ireland,13573
Slovakia,Italy,29186316.19,Slovakia,Italy,10611
Slovakia,Jordan,68869.11866,Slovakia,Jordan,22
Slovakia,Latvia,103303.678,Slovakia,Latvia,36
